date,variable,description,universe,usProp,usPropSE,usCount,usCountSE,ALProp,ALPropSE,ALCount,ALCountSE,AKProp,AKPropSE,AKCount,AKCountSE,AZProp,AZPropSE,AZCount,AZCountSE,ARProp,ARPropSE,ARCount,ARCountSE,CAProp,CAPropSE,CACount,CACountSE,COProp,COPropSE,COCount,COCountSE,CTProp,CTPropSE,CTCount,CTCountSE,DEProp,DEPropSE,DECount,DECountSE,DCProp,DCPropSE,DCCount,DCCountSE,FLProp,FLPropSE,FLCount,FLCountSE,GAProp,GAPropSE,GACount,GACountSE,HIProp,HIPropSE,HICount,HICountSE,IDProp,IDPropSE,IDCount,IDCountSE,ILProp,ILPropSE,ILCount,ILCountSE,INProp,INPropSE,INCount,INCountSE,IAProp,IAPropSE,IACount,IACountSE,KSProp,KSPropSE,KSCount,KSCountSE,KYProp,KYPropSE,KYCount,KYCountSE,LAProp,LAPropSE,LACount,LACountSE,MEProp,MEPropSE,MECount,MECountSE,MDProp,MDPropSE,MDCount,MDCountSE,MAProp,MAPropSE,MACount,MACountSE,MIProp,MIPropSE,MICount,MICountSE,MNProp,MNPropSE,MNCount,MNCountSE,MSProp,MSPropSE,MSCount,MSCountSE,MOProp,MOPropSE,MOCount,MOCountSE,MTProp,MTPropSE,MTCount,MTCountSE,NEProp,NEPropSE,NECount,NECountSE,NVProp,NVPropSE,NVCount,NVCountSE,NHProp,NHPropSE,NHCount,NHCountSE,NJProp,NJPropSE,NJCount,NJCountSE,NMProp,NMPropSE,NMCount,NMCountSE,NYProp,NYPropSE,NYCount,NYCountSE,NCProp,NCPropSE,NCCount,NCCountSE,NDProp,NDPropSE,NDCount,NDCountSE,OHProp,OHPropSE,OHCount,OHCountSE,OKProp,OKPropSE,OKCount,OKCountSE,ORProp,ORPropSE,ORCount,ORCountSE,PAProp,PAPropSE,PACount,PACountSE,RIProp,RIPropSE,RICount,RICountSE,SCProp,SCPropSE,SCCount,SCCountSE,SDProp,SDPropSE,SDCount,SDCountSE,TNProp,TNPropSE,TNCount,TNCountSE,TXProp,TXPropSE,TXCount,TXCountSE,UTProp,UTPropSE,UTCount,UTCountSE,VTProp,VTPropSE,VTCount,VTCountSE,VAProp,VAPropSE,VACount,VACountSE,WAProp,WAPropSE,WACount,WACountSE,WVProp,WVPropSE,WVCount,WVCountSE,WIProp,WIPropSE,WICount,WICountSE,WYProp,WYPropSE,WYCount,WYCountSE
Jul 2013,isAdult,Person Ages 15+,isPerson,0.834996,0.000179,249844095,30499,0.839921,0.005787,3837817,18976,0.806171,0.004828,551289,2454,0.820213,0.004659,5147722,21047,0.826706,0.004641,2306402,9450,0.829679,0.001761,30189679,43190,0.829994,0.003773,4110889,11927,0.852007,0.004431,2913152,9891,0.836855,0.005075,736742,2666,0.879382,0.00519,537929,1479,0.857499,0.002648,15893067,31375,0.82303,0.004604,7742866,31967,0.843775,0.005191,1086840,2842,0.824773,0.005971,1233276,5971,0.83693,0.003668,10184621,24641,0.83067,0.005158,5163290,22484,0.835135,0.00371,2445739,5299,0.833739,0.005762,2242279,9628,0.836756,0.005449,3462260,13946,0.822608,0.006308,3587670,15131,0.858718,0.004007,1093730,2571,0.839294,0.003736,4715998,13183,0.850967,0.004559,5485868,24729,0.84025,0.003775,7922625,18869,0.834888,0.003681,4295973,11737,0.838254,0.010059,2365779,19035,0.836253,0.005512,4731786,10174,0.840586,0.005921,814390,4036,0.823916,0.005216,1452318,5674,0.842642,0.005415,2210096,8763,0.85796,0.003665,1084260,2724,0.835918,0.004472,7118369,24002,0.828622,0.007067,1617964,7891,0.848981,0.002925,15871576,30542,0.829205,0.004684,7697371,25691,0.850435,0.005381,566469,1946,0.839391,0.003369,9229040,23792,0.826027,0.005185,2984863,11880,0.853613,0.004987,3181349,11960,0.848579,0.00332,10348068,20550,0.858134,0.004174,861486,3183,0.826284,0.005063,3752933,12603,0.834619,0.004597,652295,2457,0.837404,0.004656,5170750,17366,0.806391,0.002488,20025974,44392,0.783629,0.006062,2118126,12332,0.856525,0.003905,517021,1317,0.841589,0.004242,6500417,19110,0.837348,0.004541,5528161,18164,0.856066,0.005928,1510553,5668,0.836858,0.004101,4585373,16119,0.833768,0.004825,459591,1547
Jul 2013,desktopUser,Uses a Desktop Computer,isPerson,0.398251,0.002749,119163072,822498,0.323234,0.018262,1476937,83493,0.454725,0.023621,310957,16538,0.354276,0.02104,2223468,131507,0.318007,0.023273,887199,64940,0.412897,0.008929,15024158,325529,0.451131,0.015138,2234410,73440,0.439661,0.016648,1503271,56520,0.329458,0.016078,290045,13944,0.323952,0.017912,198166,10747,0.400265,0.012756,7418594,235231,0.363232,0.017455,3417204,166395,0.397135,0.021701,511537,27891,0.459817,0.020799,687560,31879,0.434706,0.014756,5289944,179978,0.383522,0.019837,2383900,125590,0.397886,0.015753,1165232,45918,0.413991,0.023341,1113398,64546,0.359147,0.015792,1486048,65264,0.302864,0.026206,1320893,114043,0.38371,0.016831,488723,21668,0.414647,0.016403,2329902,93017,0.421151,0.020651,2715004,135046,0.393763,0.015762,3712744,149752,0.456434,0.017054,2348612,88240,0.367432,0.026316,1036993,70719,0.379638,0.021405,2148114,127941,0.394997,0.019814,382688,19510,0.410997,0.019541,724466,35734,0.407089,0.017185,1067719,45015,0.452343,0.017798,571656,22752,0.442819,0.018862,3770879,162184,0.363515,0.026799,709797,51002,0.416047,0.010569,7777945,195093,0.408427,0.01692,3791357,162545,0.396402,0.01588,264041,10536,0.38211,0.013024,4201266,144551,0.358806,0.027206,1296553,98169,0.477606,0.023282,1779998,90408,0.390775,0.014854,4765336,183671,0.400508,0.017658,402072,18142,0.342359,0.021312,1554976,95620,0.388115,0.022852,303330,18160,0.360975,0.023203,2228929,144229,0.366128,0.010802,9092445,271569,0.452109,0.031925,1222038,88490,0.376703,0.016967,227388,10284,0.410466,0.017097,3170430,132947,0.46449,0.016724,3066558,105706,0.32324,0.020235,570366,36723,0.412869,0.021395,2262222,117953,0.427417,0.030735,235601,16287
Jul 2013,laptopUser,Uses a Laptop Computer,isPerson,0.467636,0.0025,139924124,747541,0.41311,0.034425,1887605,162256,0.564778,0.023043,386216,15924,0.431808,0.024647,2710065,154615,0.374667,0.023635,1045271,67535,0.467558,0.009023,17013135,329502,0.572707,0.015753,2836570,81618,0.522919,0.018829,1787946,65128,0.43024,0.01953,378770,16723,0.585358,0.019123,358071,11623,0.452087,0.011323,8379081,211019,0.466185,0.017303,4385754,164496,0.433899,0.021314,558892,27822,0.522851,0.026712,781814,40613,0.464025,0.01302,5646731,159361,0.486694,0.017596,3025198,109132,0.516466,0.022348,1512499,64107,0.492158,0.025361,1323623,70406,0.423787,0.023932,1753513,101693,0.429241,0.018476,1872067,77639,0.534568,0.017977,680867,22988,0.532865,0.014547,2994171,84622,0.53513,0.019447,3449785,125384,0.466171,0.015338,4395477,148082,0.573251,0.01436,2949702,73741,0.41473,0.021346,1170478,57786,0.513099,0.019859,2903277,120342,0.421427,0.022928,408293,22469,0.466983,0.017576,823152,29830,0.418569,0.017934,1097829,47966,0.514569,0.01902,650294,24086,0.499582,0.019407,4254258,165603,0.403315,0.028837,787511,54477,0.450907,0.010155,8429649,190230,0.47912,0.020246,4447592,192089,0.573271,0.017056,381852,11925,0.431052,0.01565,4739380,170924,0.40597,0.024011,1466980,87643,0.502852,0.025813,1874091,97994,0.446966,0.013679,5450564,166030,0.46595,0.021222,467770,21653,0.40423,0.022929,1835989,104744,0.464666,0.021264,363159,17138,0.436311,0.021661,2694107,136287,0.439019,0.011105,10902627,278213,0.466457,0.021953,1260819,61018,0.575597,0.01679,347445,10211,0.493265,0.01736,3809967,140313,0.555693,0.019537,3668676,125692,0.435327,0.021895,768147,39660,0.465462,0.015191,2550395,82282,0.466241,0.02003,257002,11091
Jul 2013,mobilePhoneUser,Uses a Mobile Phone,isPerson,0.451257,0.002457,135023264,735162,0.434572,0.029,1985674,136195,0.466277,0.023883,318857,16194,0.390243,0.021003,2449197,132426,0.413142,0.020693,1152613,59399,0.476269,0.008742,17330083,319619,0.519982,0.018366,2575426,93811,0.515999,0.015079,1764284,51845,0.388717,0.01824,342215,15765,0.568988,0.017157,348057,10320,0.444937,0.011798,8246566,218308,0.485154,0.015486,4564209,142722,0.427918,0.01949,551188,24646,0.413939,0.021226,618960,31492,0.438853,0.013742,5340413,166451,0.444619,0.01618,2763666,97612,0.470192,0.018624,1376983,55053,0.479656,0.019872,1289998,55587,0.423848,0.02707,1753762,114382,0.487251,0.020039,2125068,82544,0.362253,0.01589,461394,20335,0.500649,0.013675,2813150,78500,0.460943,0.017412,2971526,111737,0.434154,0.01349,4093594,130771,0.498349,0.014554,2564290,75543,0.476544,0.019599,1344936,53211,0.480062,0.017465,2716342,97790,0.32799,0.018741,317768,18458,0.409545,0.017067,721906,29940,0.431553,0.015335,1131884,40224,0.436725,0.016866,551918,21509,0.473534,0.016915,4032440,142710,0.404947,0.028883,790698,54407,0.426681,0.008647,7976743,164119,0.409981,0.018763,3805779,179709,0.454123,0.017377,302488,11915,0.410929,0.012438,4518134,136037,0.429072,0.03172,1550459,114291,0.483073,0.018935,1800375,72234,0.410841,0.011986,5010042,147528,0.424602,0.019169,426261,19913,0.390875,0.019685,1775329,89593,0.403546,0.019987,315391,15983,0.411144,0.020023,2538708,124360,0.492724,0.010565,12236340,265193,0.427224,0.018523,1154774,50467,0.422338,0.01732,254934,10552,0.470703,0.013858,3635703,107096,0.499983,0.018568,3300883,122814,0.361723,0.02266,638270,40806,0.389362,0.014685,2133421,81720,0.4357,0.015433,240167,8697
Jul 2013,tvBoxUser,Uses a Smart TV or Connected Device,isPerson,0.183007,0.001942,54758658,580978,0.153073,0.014873,699428,68377,0.228739,0.020447,156420,13834,0.149739,0.020223,939773,128012,0.11464,0.017726,319831,49917,0.192665,0.007146,7010533,260071,0.245787,0.01281,1217363,63856,0.203875,0.014839,697082,51107,0.184912,0.016286,162791,14284,0.236301,0.015288,144548,9339,0.142497,0.008556,2641076,159424,0.160986,0.013829,1514516,131338,0.171627,0.016953,221067,21967,0.330422,0.024548,494078,38041,0.171677,0.011666,2089137,141169,0.19568,0.013119,1216312,81897,0.217725,0.016538,637619,48154,0.229851,0.021715,618167,59523,0.174499,0.019886,722029,83291,0.139674,0.015361,609166,66294,0.21915,0.015446,279127,19648,0.194686,0.011327,1093939,63972,0.179953,0.017054,1160093,110615,0.160865,0.010771,1516783,102350,0.266912,0.016697,1373412,84005,0.141929,0.018937,400562,51386,0.196059,0.017863,1109366,103032,0.139758,0.016453,135402,16160,0.194983,0.014154,343697,24251,0.094362,0.013464,247495,35319,0.171972,0.015096,217332,18970,0.166198,0.013614,1415283,116674,0.185586,0.019652,362374,37600,0.160854,0.007776,3007143,145840,0.176177,0.013599,1635422,127661,0.22766,0.016935,151643,11593,0.192934,0.012726,2121295,140206,0.164908,0.018614,595896,67791,0.254588,0.020839,948830,78796,0.188127,0.010275,2294131,125032,0.180171,0.014925,180874,15030,0.132498,0.014152,601797,64855,0.191091,0.018057,149347,14328,0.136237,0.015887,841226,99324,0.195952,0.008782,4866296,218110,0.281842,0.023399,761810,63166,0.231541,0.017276,139764,10542,0.204667,0.013388,1580843,103795,0.262294,0.018556,1731659,124224,0.143398,0.015047,253029,27020,0.190106,0.017663,1041644,97105,0.163651,0.015659,90208,8676
Jul 2013,tabletUser,Uses a Tablet or e-Book Reader,isPerson,0.216236,0.00236,64701095,704397,0.184916,0.031698,844931,146556,0.248955,0.021075,170244,14286,0.187129,0.017362,1174434,109129,0.152403,0.021337,425185,59937,0.220873,0.007475,8036941,269787,0.281403,0.016981,1393766,85424,0.264006,0.014938,902678,51245,0.189192,0.016661,166559,14487,0.310051,0.018806,189662,11416,0.184998,0.009221,3428792,171434,0.215112,0.015355,2023724,144513,0.217689,0.016676,280398,21681,0.229853,0.019495,343698,30076,0.222368,0.012842,2706004,156338,0.258044,0.021176,1603953,132544,0.270287,0.017262,791550,50022,0.234138,0.017792,629697,48712,0.173464,0.018521,717744,77617,0.154817,0.017685,675211,76756,0.190079,0.013457,242099,17222,0.259535,0.01614,1458326,91529,0.244488,0.018403,1576123,118275,0.197021,0.011723,1857686,111526,0.272078,0.017136,1399998,88199,0.175689,0.024802,495841,70145,0.244225,0.021831,1381901,126661,0.161677,0.018081,156638,17291,0.229082,0.016305,403804,28459,0.138859,0.014401,364203,38087,0.243927,0.015648,308267,19737,0.222797,0.016107,1897257,137511,0.175052,0.020482,341806,39367,0.221172,0.010209,4134781,190999,0.2081,0.0152,1931754,142057,0.281029,0.014894,187191,10069,0.209626,0.011765,2304823,128743,0.200491,0.025112,724479,91216,0.24863,0.023404,926625,88080,0.212301,0.013551,2588925,165839,0.19914,0.017224,199918,17521,0.158997,0.017001,722154,77219,0.173633,0.017459,135703,13771,0.147214,0.013997,909011,86728,0.218078,0.009558,5415773,236757,0.228243,0.015672,616933,42599,0.250762,0.016561,151366,9986,0.254927,0.012823,1969048,101431,0.266061,0.013912,1756532,91832,0.178118,0.018494,314295,32962,0.220923,0.015933,1210495,87541,0.203489,0.012779,112167,7087
Jul 2013,internetUser,Uses the Internet (Any Location),isPerson,0.714226,0.002428,213707744,725465,0.629058,0.026784,2874330,128755,0.769159,0.017677,525979,11892,0.641393,0.022178,4025435,137272,0.625731,0.022442,1745708,65771,0.704247,0.008476,25625553,315753,0.821523,0.011565,4068934,62088,0.7808,0.011998,2669685,42573,0.653687,0.016982,575487,14627,0.737102,0.017445,450895,10329,0.690963,0.010951,12806463,200207,0.713814,0.015333,6715389,147367,0.668844,0.021055,861517,27423,0.771059,0.017455,1152958,28055,0.733335,0.011464,8923963,134710,0.730978,0.015732,4543622,96013,0.761317,0.017916,2229560,51354,0.753788,0.018438,2027257,53337,0.675271,0.023568,2794080,103054,0.655004,0.016855,2856693,71025,0.794938,0.013341,1012494,17645,0.759094,0.011928,4265353,70266,0.77122,0.013936,4971763,92043,0.722427,0.013131,6811688,129585,0.81083,0.009384,4172179,50004,0.676435,0.021529,1909081,57611,0.730498,0.015467,4133387,99664,0.670897,0.021022,649990,20511,0.728122,0.012773,1283463,23380,0.659299,0.016685,1729219,44331,0.778721,0.013515,984120,17587,0.734426,0.017217,6254100,149058,0.647977,0.029087,1265237,54002,0.69692,0.008856,13028811,168719,0.692284,0.014792,6426352,143546,0.770664,0.011833,513334,8466,0.699507,0.010756,7691026,120539,0.655636,0.027844,2369152,103010,0.787444,0.026838,2934741,103110,0.726662,0.010308,8861345,130560,0.727904,0.015582,730747,16861,0.653518,0.0188,2968241,86533,0.732605,0.025667,572566,20953,0.680464,0.017976,4201691,114883,0.69123,0.010189,17166051,259241,0.770011,0.020984,2081316,61314,0.806351,0.012542,486735,7852,0.752659,0.012504,5813523,104051,0.809432,0.012373,5343859,76366,0.648396,0.019153,1144113,35387,0.737403,0.015446,4040433,84508,0.758544,0.015354,418126,8260
Jul 2013,homeInternetUser,Uses the Internet at Home,isPerson,0.653444,0.00264,195520693,784782,0.540205,0.03047,2468337,143743,0.703596,0.025894,481144,17312,0.576151,0.023163,3615969,144543,0.573142,0.023137,1598992,66886,0.652974,0.009163,23759901,335793,0.754837,0.012778,3738642,64907,0.729464,0.013542,2494158,46907,0.608036,0.017916,535296,15356,0.667107,0.018583,408078,11072,0.626092,0.011866,11604127,217745,0.619526,0.016287,5828355,153510,0.628699,0.020959,809807,27438,0.721768,0.021494,1079254,33295,0.676163,0.013385,8228239,158162,0.667228,0.017962,4147362,114131,0.708215,0.016023,2074045,47261,0.702515,0.024027,1889362,68299,0.630653,0.023089,2609463,100329,0.582952,0.020352,2542452,83775,0.744221,0.013973,947897,18305,0.711326,0.013523,3996948,77995,0.72837,0.016493,4695527,107334,0.6491,0.017707,6120291,176413,0.766281,0.011848,3942952,62963,0.615519,0.024144,1737160,69669,0.665239,0.015968,3764135,101137,0.604296,0.024293,585464,23695,0.677822,0.015756,1194799,27261,0.584236,0.0193,1532344,51715,0.74017,0.015078,935401,19609,0.676262,0.019215,5758794,165638,0.543852,0.032192,1061923,60019,0.636604,0.009736,11901226,186275,0.635878,0.015639,5902747,151126,0.711007,0.018827,473596,13581,0.643738,0.012281,7077845,135250,0.583113,0.032558,2107087,118728,0.743732,0.031655,2771828,120848,0.676892,0.011597,8254420,144082,0.683504,0.015889,686173,16944,0.57823,0.019194,2626285,86627,0.672953,0.024629,525945,20136,0.60806,0.022807,3754611,146859,0.613795,0.010924,15243026,276918,0.71154,0.025082,1923270,72302,0.742749,0.014062,448343,8683,0.69638,0.015983,5378824,132491,0.765081,0.015368,5051054,100879,0.605149,0.018856,1067802,35273,0.684574,0.018899,3750967,101416,0.705753,0.017519,389026,9821
Jul 2013,schoolInternetUser,Uses the Internet at School,isPerson,0.173561,0.001759,51932091,526340,0.144004,0.016417,657991,75814,0.188448,0.0176,128868,12251,0.118035,0.010768,740799,68514,0.154152,0.015269,430064,43726,0.184348,0.005457,6707912,199327,0.215098,0.009066,1065361,45524,0.167823,0.010899,573814,37983,0.141215,0.013794,124321,12145,0.127472,0.011481,77976,7028,0.151083,0.009016,2800200,168171,0.176326,0.012533,1658829,120358,0.154363,0.01269,198830,16522,0.198317,0.017973,296542,27364,0.186525,0.010021,2269826,125426,0.186276,0.012221,1157856,76466,0.201087,0.014392,588895,42166,0.219949,0.014663,591537,41425,0.177322,0.016268,733710,69651,0.156775,0.016256,683750,70693,0.178295,0.012108,227090,15700,0.197151,0.009974,1107794,57507,0.167643,0.011876,1080731,77194,0.1903,0.008652,1794320,83155,0.217598,0.013922,1119667,71661,0.202012,0.022888,570133,63433,0.167641,0.012354,948563,74179,0.134014,0.012279,129838,11923,0.178775,0.011226,315128,20364,0.130979,0.01105,343533,29228,0.17538,0.011463,221640,14565,0.178419,0.012846,1519350,111519,0.154099,0.018293,300892,36082,0.158355,0.007656,2960422,144936,0.179861,0.010385,1669619,98438,0.182691,0.013731,121689,9135,0.184654,0.008972,2030261,99984,0.147546,0.014445,533161,52638,0.170047,0.014325,633750,54066,0.159226,0.009369,1941700,115143,0.157924,0.01372,158540,13902,0.151663,0.014193,688846,64125,0.179121,0.020411,139992,16226,0.177576,0.01434,1096486,89809,0.176935,0.006887,4394012,173617,0.201994,0.015212,545982,42157,0.199625,0.012619,120499,7744,0.173388,0.009665,1339244,76614,0.169713,0.013558,1120443,90278,0.126,0.01223,222330,22215,0.175869,0.011823,963635,64565,0.155504,0.01373,85717,7760
Jul 2013,altHomeInternetUser,Uses the Internet at Someone Else's Home,isPerson,0.068302,0.00139,20437000,415815,0.05222,0.010432,238607,47846,0.073876,0.012129,50519,8223,0.047778,0.00783,299859,48899,0.046558,0.01167,129891,32776,0.069374,0.004916,2524309,179238,0.071096,0.007539,352131,37155,0.07041,0.008986,240742,30561,0.048799,0.007343,42961,6483,0.1414,0.013442,86496,8222,0.054086,0.006003,1002444,111381,0.07464,0.008463,702199,79975,0.070974,0.012175,91420,15584,0.076949,0.013912,115061,20709,0.057599,0.00603,700929,73776,0.076229,0.011973,473828,73949,0.077348,0.008674,226519,25533,0.069962,0.010034,188158,27217,0.063806,0.009486,264012,39570,0.071042,0.013135,309837,56936,0.054533,0.008076,69457,10340,0.075202,0.007146,422561,40516,0.074525,0.009998,480436,64407,0.084399,0.009177,795789,86301,0.077165,0.007862,397057,40211,0.05723,0.013533,161519,37251,0.085771,0.011193,485320,63538,0.059142,0.010182,57299,9856,0.075453,0.012401,133002,21563,0.04613,0.009466,120991,24704,0.062366,0.008651,78816,10901,0.062409,0.008286,531454,70773,0.066046,0.012598,128960,24479,0.079448,0.005956,1485262,111838,0.067377,0.007384,625453,69062,0.049002,0.009752,32640,6454,0.075175,0.006546,826543,72061,0.04416,0.010519,159573,38128,0.074919,0.009064,279217,34005,0.062318,0.006636,759948,81146,0.077398,0.010055,77700,10115,0.062686,0.009515,284715,43419,0.076897,0.009989,60099,7825,0.064539,0.010717,398514,66317,0.072348,0.005222,1796695,130362,0.05571,0.011887,150581,32220,0.071991,0.00898,43456,5420,0.073079,0.008999,564464,68683,0.079762,0.014775,526589,96987,0.04937,0.008342,87114,14719,0.063205,0.00684,346320,37763,0.053578,0.014456,29533,8013
Jul 2013,workInternetUser,Uses the Internet at Work,isPerson,0.252532,0.00174,75561578,519775,0.182958,0.013361,835980,61579,0.312828,0.018173,213923,12143,0.20915,0.015085,1312645,94078,0.18891,0.016503,527035,46283,0.24686,0.006066,8982554,220818,0.313824,0.012766,1554345,64424,0.284655,0.011816,973282,39910,0.24083,0.015104,212019,13192,0.417532,0.01694,255410,10160,0.227862,0.009023,4223234,165590,0.233987,0.010622,2201297,101008,0.243789,0.01553,314017,20015,0.25855,0.018352,386607,27578,0.268876,0.009672,3271957,117901,0.243138,0.013464,1511298,84392,0.287451,0.016095,841817,46770,0.290699,0.015804,781813,41446,0.233022,0.013604,964180,55818,0.257197,0.018188,1121724,78637,0.283965,0.012794,361679,16139,0.318091,0.010573,1787356,60524,0.300887,0.016091,1939707,102647,0.235211,0.009454,2217775,88557,0.333744,0.012312,1717304,61683,0.194442,0.017302,548767,47502,0.270717,0.010692,1531800,61895,0.205515,0.013738,199110,13079,0.284563,0.012288,501599,21644,0.183673,0.012421,481741,32634,0.325303,0.013177,411107,16507,0.253837,0.01139,2161579,94225,0.233079,0.017951,455109,34124,0.247729,0.007441,4631261,140557,0.221454,0.011704,2055716,108716,0.321351,0.015216,214049,10563,0.245561,0.008164,2699922,89295,0.224537,0.014753,811369,53407,0.286616,0.019561,1068195,72714,0.257313,0.009634,3137830,117369,0.258591,0.012868,259601,13243,0.246918,0.015903,1121488,72525,0.285778,0.013621,223349,10530,0.22816,0.013183,1408829,81732,0.241732,0.009128,6003183,225357,0.26492,0.019037,716070,51269,0.314273,0.015453,189704,9403,0.291322,0.012492,2250166,93128,0.296703,0.013897,1958828,89546,0.191522,0.01333,337946,23925,0.277803,0.014018,1522160,75493,0.276005,0.015072,152140,8293
Jul 2013,homePhoneInBundle,Home Phone Service Bundled with Internet at Home,ispBundle,0.643311,0.004304,36793093,346438,0.595094,0.046097,401961,35240,0.762826,0.032283,104587,8331,0.694332,0.03875,762568,71012,0.608416,0.05319,208216,24125,0.650285,0.014922,3953944,147847,0.625235,0.024912,645771,30832,0.751228,0.021138,650209,26777,0.71643,0.024033,145089,7535,0.531106,0.027782,86863,5986,0.634931,0.019006,2555254,99871,0.581221,0.031223,934524,65894,0.455804,0.034539,105418,9463,0.620071,0.050612,128350,15694,0.621877,0.023112,1425458,80776,0.635561,0.029665,730394,52060,0.636708,0.041968,370237,22873,0.511096,0.037461,257707,19966,0.529586,0.032712,453654,36276,0.625502,0.043882,416747,50410,0.60928,0.03128,151071,10179,0.688142,0.021302,900405,40047,0.67939,0.025646,1177335,64203,0.632419,0.020664,1128201,57999,0.652747,0.019072,774480,29075,0.625518,0.054918,213072,20049,0.613953,0.033373,628172,50396,0.609475,0.053099,100111,9733,0.604607,0.031352,218076,15786,0.567421,0.040123,247399,24978,0.647729,0.022674,217767,10408,0.748771,0.026106,1474336,72148,0.635584,0.044919,182392,17822,0.70345,0.015797,2891266,88986,0.657404,0.024114,1069056,71545,0.561,0.03623,77457,6599,0.634918,0.023021,1396036,73861,0.646,0.041014,319926,35290,0.582166,0.041114,445604,26815,0.711026,0.020014,1970493,79815,0.77433,0.019762,185907,8651,0.618085,0.042055,478365,32735,0.671374,0.030224,109277,6284,0.510862,0.044957,532518,41959,0.542768,0.0164,2117958,90481,0.668742,0.04348,266731,20454,0.718667,0.029836,94072,5446,0.670755,0.027042,1108763,66137,0.656029,0.027083,917888,58410,0.712349,0.034541,230242,17538,0.71895,0.027466,761034,40988,0.654442,0.046262,70731,8785
Jul 2013,tvInBundle,TV Channels Bundled with Internet at Home,ispBundle,0.84638,0.003168,48407291,388713,0.755774,0.03598,510494,43402,0.721174,0.033345,98876,7552,0.79684,0.026772,875150,61783,0.689112,0.042464,235832,27803,0.820127,0.010433,4986642,156208,0.84276,0.016287,870441,36275,0.878732,0.014815,760567,28496,0.948838,0.009723,192156,8048,0.909554,0.016139,148758,8171,0.902687,0.010077,3632829,104172,0.802177,0.02186,1289791,72397,0.83741,0.019257,193677,11819,0.616172,0.046666,127543,12114,0.880365,0.014251,2017960,89976,0.815417,0.020753,937087,54374,0.72032,0.028772,418856,31177,0.830093,0.023226,418554,27772,0.821628,0.029364,703823,34061,0.851162,0.030123,567095,51051,0.771467,0.030162,191285,10128,0.890589,0.014477,1165298,45308,0.924221,0.013821,1601609,64749,0.8972,0.015565,1600557,76960,0.755698,0.019653,896630,38228,0.722206,0.083954,246007,37746,0.801768,0.02404,820336,54084,0.748981,0.043637,123026,13270,0.817295,0.022699,294790,15951,0.840495,0.025722,366461,24336,0.855084,0.017481,287479,12567,0.954059,0.00924,1878548,67070,0.753035,0.032136,216097,18434,0.945898,0.007527,3887757,88616,0.757854,0.02259,1232405,69426,0.815403,0.027881,112583,6091,0.810162,0.016236,1781355,67643,0.849348,0.027566,420632,40907,0.802952,0.027313,614598,53556,0.862303,0.013642,2389732,83078,0.952957,0.010055,228793,9208,0.852265,0.032787,659608,46056,0.826192,0.021634,134476,7589,0.808957,0.025371,843250,58377,0.838785,0.012667,3273059,116360,0.772232,0.039617,308009,25401,0.722916,0.027966,94628,5740,0.865874,0.018411,1431296,61114,0.834967,0.02351,1168250,61876,0.759979,0.037663,245637,21110,0.780574,0.032485,826265,53567,0.746703,0.048427,80702,6232
